uuid;Country;user_location;latitude;longitude
d46c9236-422d-4ce7-ac9d-ae0035f03119;122;(34.99710303370073, 33.39642318217582);34.99710303370073;33.39642318217582
7c81bdf3-b867-4e71-85bb-77973431d3c3;122;(34.99409780638128, 33.541940705949514);34.99409780638128;33.541940705949514
ea473d3d-0a60-454e-b203-a864b0bc1159;122;(35.00890343607644, 32.49558574194856);35.00890343607644;32.49558574194856
f52bfadb-80e7-46e5-95fc-d11f5e2ae391;122;(35.10563728877292, 33.41181275708741);35.10563728877292;33.41181275708741
38a210da-f048-4bf1-a65c-d690873bd1c2;122;(34.91360148054773, 32.62653320686189);34.91360148054773;32.62653320686189
4a51cb76-a828-4080-8d6e-76aea523af57;122;(34.78060410303481, 32.626616281902976);34.78060410303481;32.626616281902976
b048a928-86e2-4b08-bc44-8784295d2911;122;(34.73917988266967, 32.76128805292379);34.73917988266967;32.76128805292379
563eca36-4204-409c-bb8e-a5a2e67f9c66;122;(34.90311197876604, 32.44007346799452);34.90311197876604;32.44007346799452
f14c9c32-1a32-4d8a-b5cb-ca3cf1545183;122;(34.783673928965285, 33.218445519665615);34.783673928965285;33.218445519665615
2bef0791-1a44-4b4b-91cd-0df8ed12cf35;122;(34.75294971536148, 33.14017643205337);34.75294971536148;33.14017643205337
f9e35568-30e1-44d6-a528-af66dd36458d;122;(35.07512681482045, 33.344031997424224);35.07512681482045;33.344031997424224
641ec960-88c7-42d7-89d9-513eb9e9e04a;122;(35.097574986831724, 32.6966420854149);35.097574986831724;32.6966420854149
cc3e92b1-e706-4420-9a8e-55f6a51d5730;122;(34.75174158969664, 33.32579028332112);34.75174158969664;33.32579028332112
c295614a-c01f-4c7f-b0ad-bf6bb5bb2d5e;232;(49.68766407906497, 16.721896559115685);49.68766407906497;16.721896559115685
2f1fde45-4cfd-4c8a-aba6-bba9e44dafdd;232;(49.94921420625007, 13.206361658869262);49.94921420625007;13.206361658869262
8849c6a4-0e8b-4ffd-8e29-e6bd199b1c02;232;(49.81090617261908, 16.111102317673744);49.81090617261908;16.111102317673744
f22a162c-6f40-4d98-8bf9-7bc21c06431a;232;(49.10506484267106, 14.179522244249412);49.10506484267106;14.179522244249412
954b6cb7-ed87-4f5c-a318-95f6c0f70a13;232;(49.2360955890322, 13.241618831080082);49.2360955890322;13.241618831080082
72ace8cd-547c-451c-ac32-a6ea44f9347d;232;(50.20401086661856, 14.078021448934152);50.20401086661856;14.078021448934152
2880eff1-c361-4a2c-93e6-28bda3ffaf2b;232;(49.73042972409454, 17.566107552603178);49.73042972409454;17.566107552603178
2a0e410b-9f88-472d-803b-07567b515859;232;(49.290853796892755, 13.677470556642449);49.29085379689276;13.677470556642447
6c3212f0-6088-4c18-9406-d66328d13e35;232;(48.9764638050235, 16.715179968055313);48.9764638050235;16.715179968055313
20661666-455c-401e-a6b8-379ddb6abd7b;232;(49.94387488478241, 13.853940228012306);49.94387488478241;13.853940228012306
7968a815-dcd3-4226-9115-0a8294da0e8f;232;(50.45706301749229, 14.418800103780399);50.45706301749229;14.4188001037804
c0a6bb9e-72e2-423d-b3d6-c776b72ead27;232;(50.4648982216787, 16.11318392872269);50.4648982216787;16.11318392872269
b663111b-a742-4185-af11-a1b2564875d4;232;(49.53670022913096, 13.296776769554686);49.53670022913096;13.296776769554686
51fecb01-cb9e-4a11-9485-9a0e74bb8cf7;232;(49.852568926821014, 14.885156266650027);49.85256892682101;14.885156266650029
734a80c5-8b37-4adf-b1da-3797a3d94ac9;232;(49.210512884362544, 13.679988531145629);49.210512884362544;13.679988531145629
c03621f3-73d2-4266-942f-6ca9562a83a0;232;(50.808182817434435, 14.421668912778058);50.80818281743444;14.421668912778058
3c1aa270-6f40-4ba5-9af7-a2701420b9b5;232;(49.66319600058272, 16.77998618208592);49.66319600058272;16.77998618208592
66d7b1a8-da29-418b-8a3f-cb4d1c9f1d2b;232;(49.691019336177646, 17.26523972584311);49.691019336177646;17.26523972584311
1545ca6f-3568-48ba-b39c-77f673741bed;232;(50.12094952996534, 14.696775319104134);50.12094952996534;14.696775319104134
6463eb16-2c95-4de4-80a3-9189d39a7f95;232;(50.256242963499446, 13.063870178621082);50.256242963499446;13.063870178621082
1652475f-3737-4103-979e-a0c603c623ca;232;(50.46399234681804, 13.714986549785117);50.46399234681804;13.714986549785117
cdab8bab-459d-426b-8f82-3364f539b735;232;(50.51955277608987, 13.517391300115234);50.51955277608987;13.517391300115234
4edae885-2458-4481-bbaf-f60430786b88;232;(49.71253751457775, 13.890218353224993);49.71253751457775;13.890218353224991
0fdfd907-2e94-4c35-9906-78f1cc08aab3;232;(50.20546446162953, 14.756295727354534);50.20546446162953;14.756295727354534
81336ca0-c2a8-4327-9c41-c094a68fb64c;232;(49.245215594257814, 16.500302214576667);49.24521559425781;16.500302214576667
f615a41a-4fb9-4f36-a28b-3c84ce4b5855;232;(49.95101290749818, 17.04414627009578);49.95101290749818;17.04414627009578
db4e4ed0-0d79-4113-976c-00e3c9437df0;232;(49.334149209777635, 17.816024636970212);49.33414920977764;17.816024636970212
af8fa717-415d-4031-a9fd-76434233c518;232;(49.91846856277566, 18.114107938262205);49.91846856277566;18.114107938262205
c0929d57-1e1a-496a-9fa8-cf38eb95bf07;232;(48.82270359780224, 14.893558550578181);48.82270359780224;14.89355855057818
e71cf8bd-f689-44a6-b5fd-6485b0031ea3;232;(49.77773973477226, 15.118453705110419);49.77773973477226;15.11845370511042
6170436a-4d09-41c8-952d-6ac1ca3e63c2;232;(49.47922351997838, 16.18395645871816);49.47922351997838;16.18395645871816
0da560b6-0d0d-4cf6-947a-e5f524cc5eaa;232;(49.87923700957652, 15.302385206392973);49.87923700957652;15.302385206392971
29265927-ddd6-4fff-a7d0-df3fbe53a677;232;(49.06233442194834, 13.881007778275936);49.06233442194834;13.881007778275936
fd469789-1e7a-4437-98ab-610a427b1668;232;(49.58440081409773, 16.110034494795045);49.58440081409773;16.110034494795045
1fe00b0d-9200-43c0-84b8-16c5e04f4ad3;232;(49.347448658962044, 17.874389225421062);49.34744865896205;17.874389225421062
a2e891fc-2ca3-496e-acc8-3fca2215958c;232;(50.20824706102776, 13.066972006572744);50.20824706102776;13.066972006572744
ac6df01c-1c50-4ee8-9f19-176ad1139024;232;(50.27271996174886, 13.240569324515347);50.27271996174886;13.240569324515349
f72ae65b-049e-4466-bdd6-cf1366a89b1a;232;(49.009756506757796, 14.68516102723406);49.0097565067578;14.68516102723406
ae23a275-c334-4a74-97fa-951e8ddb04a2;232;(50.364712946054524, 15.023580194564659);50.36471294605453;15.02358019456466
876c4855-d57d-4ffb-8664-0fc2e201b323;232;(50.540354553260514, 16.123428204344947);50.540354553260514;16.123428204344947
1dd70cba-d407-4ce1-a660-5d8ec40d0fe6;196;(51.453512423419504, 13.385979436659712);51.453512423419504;13.385979436659712
3f57b8f6-38c3-432e-94a0-52d286030ac1;196;(51.91815756925211, 11.044669069083426);51.91815756925211;11.044669069083426
1b036a48-9f72-4f9d-9bfe-9966b552a932;196;(48.05824980741155, 9.816591558527541);48.05824980741155;9.81659155852754
b260b163-a694-40d6-9756-a697d1e573fc;196;(50.4761314093835, 10.569310391549205);50.4761314093835;10.569310391549203
447fa3e7-93e2-4be5-b519-f8804ce3229a;196;(50.983899382548394, 6.171104534186303);50.9838993825484;6.171104534186303
2ab7f526-4f84-4fc2-987e-e397f2a05ec4;196;(48.373753868175726, 12.454334416330003);48.373753868175726;12.454334416330004
675b1102-1d0a-4893-aaa5-a7463b7a8b18;196;(50.59719072023989, 10.06394056348913);50.59719072023989;10.06394056348913
85f034bb-824c-4bcd-a09c-7fea9ec3b987;196;(52.11709390254068, 10.89351459506277);52.11709390254068;10.89351459506277
337de3ae-c080-43de-bc66-2a0000fc91e7;196;(49.04844947114637, 10.483018155629384);49.04844947114637;10.483018155629384
3549f93f-cd56-48e3-b2a3-03ff3a4c062f;196;(53.427624443471515, 8.883509899546226);53.42762444347152;8.883509899546226
7346275d-fef2-448c-8d3f-3167e8833a7b;196;(51.544149321398635, 12.86289339822461);51.54414932139864;12.86289339822461
ce5d820d-c95f-451f-9ea1-7d07234aa799;196;(52.94025718112714, 9.098397474412605);52.94025718112714;9.098397474412604
7c0bd06e-06e4-43d5-b4b3-43ce012785ad;196;(51.29564843641106, 6.3712320492928916);51.29564843641106;6.371232049292892
2e695681-2088-4958-873a-ccbbb05af349;196;(50.75277870954048, 10.340540065616526);50.75277870954048;10.340540065616526
5224e40c-58dd-4f4f-b0fc-6a4614b978f8;196;(48.12612217704253, 11.211539672735256);48.12612217704253;11.211539672735256
837c65dd-6580-4f99-9414-ef1ab130093a;196;(49.445824719829616, 9.165992458010654);49.445824719829616;9.165992458010654
657c14f2-642f-4168-b7c8-19e9ba8848ce;196;(52.87476319264259, 10.504587031175642);52.87476319264259;10.504587031175642
f44e608b-d29d-4f14-a406-fb777968efc5;196;(49.50760342395412, 6.375998925831048);49.50760342395412;6.375998925831048
db9709c0-c53a-40c9-b521-20118abe1ae7;196;(50.24027126038859, 9.837699236593092);50.24027126038859;9.837699236593092
a6860ebf-c6f0-4a24-a737-27c1866d4bce;196;(49.72883773372509, 7.700244081683728);49.72883773372509;7.700244081683728
3c8cf6f9-194b-4c38-86f9-489243e5befa;196;(54.50433860514234, 13.613429154473714);54.50433860514234;13.613429154473714
fdea7c7d-cb37-4853-a3c0-f2e9a7f2e0ba;196;(49.46613089121369, 6.951071828564432);49.46613089121369;6.951071828564432
e1ea700f-ecef-4b68-9cd3-20027d95f2c8;196;(48.07845136508737, 12.227856615028834);48.07845136508737;12.227856615028834
8e533126-61c2-4e97-8c1c-1af09c2b9651;196;(49.56091285341173, 12.43937130898771);49.56091285341173;12.43937130898771
5d274d41-1230-4535-9223-39c39f5557cf;196;(48.3795471757246, 10.501065098949228);48.3795471757246;10.501065098949228
38cf9a58-ca46-4af0-87e3-f0fbea3ac5e7;196;(49.75047365179102, 10.805741719022137);49.75047365179102;10.805741719022135
69a62b36-cb2b-427a-a1ee-64d76ff21ba3;196;(49.137076167453245, 10.006629368450927);49.137076167453245;10.006629368450929
717dd319-895d-4d55-ab04-a5c32a348caf;196;(50.51732226324373, 9.138090775347235);50.51732226324373;9.138090775347235
bf39914b-561f-4ace-9869-a913dd21bc54;196;(50.10216088618311, 8.45393708037411);50.10216088618311;8.45393708037411
6a75cabe-8655-4d16-9ffc-c73da6e1f501;196;(54.48156469450767, 13.53987951901863);54.48156469450767;13.53987951901863
86ff46ec-83bc-47c0-b53e-d1aa9a6767db;196;(48.44141730581265, 13.089651529192196);48.44141730581265;13.089651529192196
eb8d6275-6da7-4116-80dc-7addf69d833f;196;(47.47206301870032, 10.091184866521312);47.47206301870032;10.091184866521312
3fd664e5-43c3-428e-8df2-5a1b021de2dc;196;(48.0890982631944, 11.080895527016608);48.0890982631944;11.080895527016608
c702642b-218e-45a2-84d6-0ad546f7b336;196;(52.903310966130775, 10.690159438043235);52.903310966130775;10.690159438043237
e80bce1b-8597-4755-a1ac-36541ba380d8;196;(49.15605302076588, 9.179136327075373);49.15605302076588;9.179136327075373
8fdfb940-bd3d-4766-86f6-617de83f3219;196;(51.10475373699151, 7.203885877458469);51.10475373699151;7.203885877458469
12ddaa03-8c79-4395-ae96-d5a03a36a5d1;196;(48.579720099672514, 8.955709933330791);48.579720099672514;8.955709933330791
d8c9ac98-53c1-4c46-882d-c3ebb2436bdf;196;(47.751725665698395, 9.861103725422744);47.7517256656984;9.861103725422744
c1b6a571-c3e2-4ee9-ad63-4e781514a59f;196;(54.42916944592448, 10.30826012534522);54.42916944592448;10.30826012534522
d62208e4-e577-4ff1-8096-56074e7cfdc1;196;(50.13880873866179, 9.77715598508825);50.13880873866179;9.77715598508825
378580b0-a427-4e9b-a8ff-2bd71c94acc6;2;(11.9536761996518, 42.42883756574741);11.9536761996518;42.42883756574741
55283a9c-9562-4244-8694-a9c1c3859038;2;(11.172719817959278, 42.3135938278932);11.172719817959278;42.3135938278932
d877db1f-d570-41b0-93e8-376c1974a789;2;(11.352144580280038, 42.178689590299406);11.352144580280038;42.178689590299406
d1dba6ff-5c6f-4808-a60f-2a3fe131173c;2;(12.387790594381475, 43.1367608474859);12.387790594381476;43.1367608474859
e8672b45-8cbb-4e3e-9bbf-88ce0c3740ac;2;(12.509614066210466, 42.95131950331298);12.509614066210466;42.95131950331298
037d341b-3053-40c3-9c87-49351d12b11f;2;(11.580416890683608, 42.40067239304074);11.580416890683608;42.40067239304074
a869763e-6432-4d2a-b1fd-23a9564b566e;2;(11.948450076546186, 42.52387271468994);11.948450076546186;42.52387271468994
ac43e769-df54-4a01-90ed-c3b5c9eb6901;2;(11.477762058677959, 42.306803951005136);11.47776205867796;42.306803951005136
ddf1297d-529e-4d4c-848a-54f495409f9f;2;(11.243346958573154, 42.501881255697334);11.243346958573154;42.50188125569733
6334eb0c-afb9-46a3-b1a0-4c446d99016b;2;(11.105245369263864, 42.62339317072837);11.105245369263864;42.62339317072837
132d5c2d-649a-4e56-8788-b94f86bbd4ce;2;(11.69803189424744, 42.378789730816464);11.69803189424744;42.378789730816464
66fcbdb5-e0e7-4079-b8b6-305c3e08cb63;2;(11.045408890760884, 41.792873029421635);11.045408890760884;41.79287302942164
695a67ec-045f-4fe7-a164-6106afd8938a;2;(12.338465592227138, 42.76128384578288);12.338465592227138;42.76128384578288
625662c3-239a-4a0c-af15-6ba6704a9545;2;(11.791254887881482, 42.7963904198852);11.791254887881482;42.7963904198852
23cc8206-f931-4b53-afb6-db36a3af1f9d;2;(12.206701699544933, 43.29020861868564);12.206701699544931;43.29020861868564
b43254cf-3a84-4541-bf0a-321169663352;2;(12.42567665208997, 42.44518790080451);12.42567665208997;42.44518790080451
5c6847ce-d368-42fe-9853-a99f1a738598;2;(11.445776457935619, 43.06180633211708);11.44577645793562;43.06180633211708
0be2c001-5c01-440c-8763-5cdbec892611;2;(11.998819557989275, 42.750430024117215);11.998819557989275;42.750430024117215
2f40837e-a76f-4b85-bb65-a5b75421e610;2;(11.450434552134764, 41.93633296639892);11.450434552134764;41.93633296639892
268cd8c6-118b-4187-9b4a-df9f8ad6f24c;2;(12.031473412740153, 43.326445582882066);12.031473412740151;43.32644558288207
40f7e366-0977-4fd0-add9-dd90c8a881ae;2;(11.740821076922948, 42.78181152010165);11.740821076922948;42.78181152010165
60762d2c-4ea7-41fb-995e-f1cc35d8428d;2;(12.101249955040487, 42.45432239903836);12.101249955040489;42.45432239903836
cbca5ff0-7ff4-4f2f-8b99-dbedc82bd98e;2;(12.42343221506193, 43.303868201766804);12.42343221506193;43.3038682017668
adff510f-4361-4cf1-bebf-d57e2c95a4de;2;(11.947088835289254, 42.77782486491674);11.947088835289254;42.77782486491674
9f9e2271-ba3e-4adb-aec7-59329f9d181f;2;(11.50166081175459, 43.02319789446533);11.50166081175459;43.02319789446533
c3bcda32-cb7b-463e-b24d-8a0a97293bcd;2;(11.18428980289871, 42.848584366100226);11.18428980289871;42.84858436610023
e784b199-cbce-442f-bc0e-33117537b7c4;2;(11.655100998994657, 42.667318650698164);11.655100998994657;42.66731865069816
71120eda-de19-4c11-9e24-bbbd11fce08a;2;(12.481793394583056, 43.04202438332581);12.481793394583056;43.04202438332581
81717f40-3104-4053-9ed3-230ad3737485;2;(11.933119076577285, 42.74926498210203);11.933119076577285;42.74926498210203
6d705f9e-e54d-44a3-9d75-9cddfbcbde1f;2;(12.057407344707398, 42.20482389789679);12.057407344707398;42.20482389789679
cf384b16-95ac-4e49-bb92-839b06410bd7;2;(12.189181403690911, 42.67422064518103);12.189181403690911;42.67422064518103
0de11870-3578-46ff-9592-7bd071814a36;2;(12.511221528123482, 43.13260962639069);12.511221528123482;43.13260962639069
87e18d3e-c306-4eba-8c9b-4aec96091f0a;2;(11.892552593041671, 42.13462008556995);11.892552593041671;42.13462008556995
5e0c3dee-6d9a-4a18-8527-9e1006302bb5;2;(11.238012682052103, 42.09730128652378);11.238012682052103;42.09730128652378
db632783-d918-4c7b-89d8-0b3c33f076b1;2;(11.141824070114957, 42.630651846584186);11.141824070114955;42.630651846584186
0975b488-d620-42ac-8b3a-83d395265334;2;(11.33373056159235, 42.607756210235685);11.33373056159235;42.607756210235685
5ac0e1b5-d17c-4730-aa98-9b4a46d04f2f;2;(11.885540596445356, 42.90931089932473);11.885540596445356;42.90931089932473
5bfb38a9-92ba-450f-b058-c97c90f94871;2;(11.383801437364404, 42.23345967846366);11.383801437364404;42.23345967846366
792f3d62-1f77-49ac-84c4-152c4fe53a40;2;(11.541039028372222, 42.326744691595565);11.541039028372222;42.326744691595565
813414a7-2f48-4467-9519-51bf8a05cfd6;2;(12.33351243701088, 42.346309214986434);12.33351243701088;42.346309214986434
e658ceb6-c647-45bf-b2fb-5d25615ac46b;208;(15.383773015016368, -61.29434356335347);15.383773015016368;-61.29434356335347
208ebd03-2601-4962-9a4c-637bb7e77984;208;(15.44836639599986, -61.29617064979124);15.44836639599986;-61.29617064979124
98d62d77-f6ec-43d4-bafd-6c67e39a9819;208;(15.331802815798598, -61.260201692414235);15.331802815798598;-61.26020169241424
dbe4cd4d-7907-48bb-aade-1cf186eb84b9;208;(15.46157459651994, -61.32862788425779);15.46157459651994;-61.32862788425779
71f233a6-d325-4721-ba70-696d38b2066d;208;(15.283190056388085, -61.33540434451429);15.283190056388085;-61.33540434451429
b7a1b893-02b1-4dff-9e9e-f13a9707afd0;208;(15.483949109300394, -61.444838547808146);15.483949109300394;-61.44483854780815
ad33d9af-3ba2-4867-8731-555e647f4fa0;208;(15.359126491388343, -61.393282586296515);15.359126491388343;-61.39328258629652
2555c6b4-b348-49e9-859b-2b2d0faaef15;208;(15.623955405390896, -61.465301780180454);15.623955405390896;-61.46530178018045
1554c4bb-dae7-4e5f-8405-528cfbf716c5;208;(15.445626986225228, -61.4428808501242);15.445626986225228;-61.4428808501242
db0b2b37-6d94-4517-a992-8fa75645e9d3;208;(15.255187671784132, -61.277553749293226);15.255187671784132;-61.277553749293226
a47cdd68-2a90-48be-bf46-65e918915486;208;(15.537716889294462, -61.476605631228146);15.537716889294462;-61.47660563122815
ab6f0462-f3ae-4e3a-87b3-0d716eabce68;208;(15.47682672946515, -61.326047124635735);15.47682672946515;-61.326047124635735
d8ce3b37-e1ae-426e-9daf-3787c61a0e11;208;(15.256797411583635, -61.29887353345733);15.256797411583635;-61.29887353345733
f07e8be4-9e72-46b1-895b-6a000d46a3e4;208;(15.39179404043469, -61.37153959273225);15.39179404043469;-61.37153959273225
3e278fc2-331b-4681-be74-55be1db077fe;208;(15.502517342593606, -61.31464341506188);15.502517342593606;-61.31464341506188
1f4fa3e3-64e9-45f9-beaa-e22b6ee7e14d;208;(15.347756329229389, -61.259928163554754);15.347756329229387;-61.259928163554754
c39d85ae-7ef6-49fb-99c5-77643cab2086;208;(15.51637970633607, -61.29623080300951);15.51637970633607;-61.29623080300951
5b821715-90ba-4711-99d7-0d72eb392eda;208;(15.575204190592006, -61.35960679852566);15.575204190592006;-61.35960679852566
fffd529b-c33d-4154-9a55-0fba6f0ca035;208;(15.590865011293335, -61.46473193623449);15.590865011293335;-61.46473193623449
c3b97290-42a5-4b89-9a43-28144a7fae3c;208;(15.482815550531036, -61.444935621820875);15.482815550531036;-61.44493562182088
6a6658fe-ed32-46fc-ae00-7202818343a7;208;(15.60762780171582, -61.46405155518402);15.60762780171582;-61.46405155518402
18993f49-e0e4-4c18-8c63-28d6ac93ee46;208;(15.5488127519244, -61.40881185086629);15.5488127519244;-61.40881185086629
1e329cbf-eba5-45a0-b4df-dd778fe90f42;208;(15.376021560076296, -61.35007712571641);15.376021560076296;-61.35007712571641
47ca80e4-3a40-470d-869b-723975489d04;208;(15.457614561991843, -61.35861888390294);15.457614561991845;-61.35861888390294
2b087088-c1ea-40c2-91ca-836fae22536e;208;(15.49789079755344, -61.46994161596913);15.49789079755344;-61.46994161596913
c9bb33c9-6e82-4e0e-9fe9-ea9bc172cb08;208;(15.413944705184647, -61.33818951098303);15.413944705184647;-61.33818951098303
16009b09-fd33-4e8e-ba5c-d57efd927358;208;(15.369859980196606, -61.382968566535716);15.369859980196606;-61.38296856653572
bffd0798-9349-4fbb-a459-d838e1dcdcf9;208;(15.562297073616046, -61.43245816568056);15.562297073616046;-61.43245816568056
2305de79-4474-479e-a0b1-c4f4d35b01a7;208;(15.53788518896946, -61.34088442767941);15.53788518896946;-61.34088442767941
786e41ad-1f16-4033-8ecc-9f214d7cfdbf;208;(15.525002375907405, -61.405944351592375);15.525002375907404;-61.405944351592375
208be31e-8934-4cb8-9006-045779d8a515;208;(15.424780464119658, -61.259530337930585);15.424780464119658;-61.259530337930585
1f2358eb-ab7e-4dd9-9046-daa39766624b;208;(15.528636885532915, -61.31858738630537);15.528636885532917;-61.31858738630537
92c5ceff-8905-42f9-ba4a-62904509191a;208;(15.502582416348668, -61.27884537891502);15.502582416348668;-61.27884537891502
c9eef18a-fd2a-4ead-a93b-2d60b4b27941;208;(15.469082406664802, -61.32179534635168);15.469082406664802;-61.32179534635168
ce635391-0ccb-44d0-b349-5007125fac4a;208;(15.420811687346248, -61.335511573614106);15.420811687346248;-61.335511573614106
8559b9dd-20a0-4a48-940f-9a1ce22efc29;208;(15.520223924359744, -61.471649270015845);15.520223924359744;-61.471649270015845
7698dd81-64e9-4fb3-8b07-80effeab3a52;208;(15.254850045366531, -61.36765140297906);15.254850045366531;-61.36765140297906
10f237c7-7cbd-472f-83f7-6585d3f012c5;208;(15.267789553799323, -61.29843072172642);15.267789553799323;-61.29843072172642
a6502b4a-8f75-4c8a-930b-034c44295e2d;208;(15.433366306771134, -61.32443652493129);15.433366306771134;-61.32443652493129
8fd42260-0b13-4621-9fca-f31eb0c453d2;208;(15.576526120778095, -61.451882070697685);15.576526120778096;-61.451882070697685
6af94ce6-e278-4c5f-9bcf-d573c6df2be3;183;(56.299002787928586, 10.586920531364552);56.299002787928586;10.586920531364552
45432ebc-9cbf-451f-bdee-a5c382ebf31d;183;(56.03242282584611, 8.57394295300796);56.03242282584611;8.57394295300796
3b949be3-b8c5-4464-9768-8dd0bc603a10;183;(55.36939856729784, 10.639373878460999);55.36939856729784;10.639373878461
953ccd13-1115-449f-b6bf-e23033fb12c3;183;(56.42853511169543, 9.765124158386177);56.42853511169543;9.765124158386175
68dd9eea-9029-4567-9f5d-63389e515485;183;(55.7706627903225, 8.76433832390758);55.7706627903225;8.76433832390758
84463016-a27d-4de7-a1da-3207a4f32a8e;183;(55.66570624664823, 8.692891955555817);55.66570624664823;8.692891955555817
1da150ad-a9cb-45e8-93d8-05425f86fc91;183;(56.249664632494124, 10.077762375237842);56.24966463249413;10.077762375237842
f9ccb859-1b4b-4591-8a02-471dbf63f564;183;(55.396105972027506, 11.946247503907312);55.39610597202751;11.946247503907312
ee38ef07-4b47-48d6-a130-8d06b0c41bbb;183;(56.111609995136725, 8.31695433257506);56.111609995136725;8.31695433257506
b4118daa-5681-473e-83d8-53f5425852b2;183;(55.11510211481455, 9.46780197812728);55.11510211481455;9.46780197812728
c83e2e67-462c-4d03-be49-9a777ef88f38;183;(55.658379315839824, 11.659476014337137);55.658379315839824;11.659476014337136
311cb325-5a56-4678-8b97-7382c2c91e22;183;(55.431790994851035, 9.326311448518194);55.43179099485104;9.326311448518194
06e8b3e0-e237-45b4-ab4c-d7f8171bbe4a;183;(56.01644302357698, 9.69008025800828);56.01644302357698;9.69008025800828
374bcdda-d88a-4d04-abbb-53e8cb9c217f;183;(56.59961482971227, 8.933365406818531);56.59961482971227;8.933365406818531
f11e1e05-142d-457e-9a91-ea9b922b1c2d;183;(55.630720452448706, 9.375911727929036);55.63072045244871;9.375911727929036
7096b6be-a2be-4fc8-a855-2da654d7517a;183;(55.20256372362402, 10.015236300153255);55.20256372362402;10.015236300153257
2b209b40-9567-459d-b75e-f901f0df3884;183;(55.383543723095734, 11.880209749204102);55.38354372309573;11.880209749204102
d0100c73-bf0a-49ec-8eb4-43af9137bcb7;183;(55.25909024827986, 10.013453125950392);55.25909024827986;10.013453125950392
dee9874d-e524-4b94-a4d8-6ea741f41e7c;183;(56.4819143176451, 9.783464598828642);56.4819143176451;9.783464598828642
badfcec3-43f5-4639-b5a5-83adc2e298d6;183;(56.29628841953242, 8.521517268230516);56.29628841953242;8.521517268230516
b64a4849-61d7-4aef-a5f0-53f811966227;183;(56.49698916534755, 10.06481139626319);56.49698916534755;10.06481139626319
8c43f724-d5cf-41f9-9847-5fe1d1a66b0b;183;(55.64583513571069, 11.265221914690056);55.64583513571069;11.265221914690056
59c85142-6b30-487f-b68f-bd4a9f893cac;183;(56.28638969277353, 9.202202924387146);56.28638969277353;9.202202924387146
d96b5b8a-b957-41b9-bc03-ab70eb8734ef;183;(57.0699221469297, 9.983342427208617);57.0699221469297;9.983342427208616
428488dc-02bf-4810-a1e0-1e6bc3dfeb1d;183;(55.9454099676561, 12.18698755363562);55.9454099676561;12.18698755363562
5445893a-af43-4c7f-a352-49e8dccaae9d;183;(57.496068561263904, 10.09503339188463);57.496068561263904;10.09503339188463
8ec53ea6-a6ac-445d-9e98-798a99ab9145;183;(55.55408121824881, 11.986044418700194);55.55408121824881;11.986044418700194
997381fb-ce73-4c1c-b189-7b91af1cabab;183;(57.41695844188938, 10.15668956481215);57.41695844188938;10.15668956481215
de7fb340-3c3e-4ac4-81ca-42f4170e88df;183;(56.41245422201722, 10.152817718456252);56.41245422201722;10.152817718456252
bd0869bc-b79c-4436-b6d4-37ac5b9fba4e;183;(56.512687764709895, 9.625959482510536);56.512687764709895;9.625959482510536
856f0753-375f-444f-b38a-e478dc20352f;183;(56.735985687675736, 9.896161341279361);56.735985687675736;9.89616134127936
f5eeaa84-4993-464f-b4d3-c3d6d52bf7e4;183;(54.9846501374827, 9.443223413116696);54.9846501374827;9.443223413116696
1b835efe-25ec-4fe7-b691-261ba09c1ca8;183;(55.70726785675495, 9.5326508246264);55.70726785675495;9.5326508246264
3d7837cc-953d-4b84-a189-e000dc091102;183;(54.692229956663475, 11.928172586522578);54.69222995666348;11.928172586522578
7d9aa9ed-6a95-4324-ae20-0d5fd37a5bde;183;(55.79848985327568, 8.765700504088995);55.79848985327568;8.765700504088995
56e0b2b9-dd6e-4551-8f38-7bf8f0d06ebb;183;(56.33156830766803, 10.60449971321136);56.33156830766803;10.60449971321136
c7f27ea5-4a41-43ce-aee1-457f7c6d77ea;183;(56.131094121699455, 8.438196412610067);56.131094121699455;8.438196412610067
90acf6f9-7f49-40e3-9695-91ae7d0fc53c;183;(55.746534239340676, 12.329373896097934);55.74653423934068;12.329373896097934
aa66c2b4-0f1a-459d-a8b6-8aa24dedd9ba;183;(55.499351909565, 8.413823776585252);55.499351909565;8.413823776585252
280e986c-4ed5-4b8c-9d44-623f2e0631be;183;(55.214328333860024, 9.227588321005541);55.21432833386002;9.22758832100554
a6fb0325-8b4e-4fca-8cda-15e9f758f4c4;93;(19.339216899949296, -70.17302000780947);19.339216899949296;-70.17302000780947
c66dde46-2991-4b50-8c30-1de599d863e4;93;(18.388492467132295, -71.44970372877118);18.38849246713229;-71.44970372877118
ffb1e31d-da3c-45bb-8059-17da32bd99d0;93;(18.811282691600272, -71.43049500140067);18.811282691600272;-71.43049500140067
9b5eb8de-b973-4564-b8a6-f76fdf451ef4;93;(18.822022905754807, -69.08197931842155);18.822022905754807;-69.08197931842155
6d4e3d8f-3704-4f07-82a1-f263ff2284fb;93;(18.653911613310072, -69.89292860529473);18.653911613310072;-69.89292860529473
3031fcb8-b204-4ffb-8d7d-d94ba7068d82;93;(19.729786825730088, -71.28202543903444);19.729786825730088;-71.28202543903444
f2a3a576-fa62-4f1d-b4f6-18fe40899df4;93;(19.500058750767252, -71.63698232805022);19.50005875076725;-71.63698232805022
